gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000125944,-0.4631197974704957,4.986653591532887,-4.0456284870748265,8.458546692662938e-5,2.1498179110091524e-4,0.45394999290636484
ENSG00000235271,-1.3499020131031148,-2.967871880856281,-4.045602905713666,8.459376153986735e-5,2.1498179110091524e-4,1.3005461276040036
ENSG00000279529,-0.3337819376060973,1.638990010219573,-4.045046774949864,8.47742758970126e-5,2.1541171858031538e-4,0.9542735299875345
ENSG00000116016,0.48272381169363743,1.4761067701677086,4.0446257904142104,8.49111676745778e-5,2.157243124017128e-4,0.9527042847036489
ENSG00000230084,0.6728699493462286,-0.8309084619784088,4.044598617567375,8.492001073115756e-5,2.157243124017128e-4,1.2296803460849777
ENSG00000175087,-0.7695746269218161,1.1853144372681512,-4.044267315397332,8.502789953629092e-5,2.159695003734033e-4,1.0575443598549032
ENSG00000115902,0.30803332863023636,3.54704060328593,4.0440745158043585,8.509074509464446e-5,2.1610022895142089e-4,0.605439031849456
ENSG00000117713,-0.25517116435921583,6.9295990754065135,-4.044004944794703,8.511343356495787e-5,2.1612895148834355e-4,0.36532267091403714
ENSG00000277224,0.8666650651649335,-1.1482434542394693,4.043726725471734,8.520422408647935e-5,2.163305750967235e-4,1.2652300292446181
ENSG00000282951,0.49663921576009895,-0.10143207398267394,4.043383913790143,8.531622000203023e-5,2.1658597737484126e-4,1.1717338557386512
ENSG00000257337,-0.4517176112534558,0.794499072638827,-4.0430466816331085,8.54265302186821e-5,2.1683703260372148e-4,1.0785904595277653
ENSG00000162694,-0.8490561074963205,-0.3533972601971874,-4.042861838416306,8.54870510573467e-5,2.169616579079694e-4,1.2260123063887303
ENSG00000198743,-0.649800712415568,2.241159931232164,-4.0424520306241,8.562137516478789e-5,2.1727353371810037e-4,0.8795006362507998
ENSG00000108423,-0.440274367278241,1.9760796091178332,-4.04203822477955,8.575721416652985e-5,0.00021758916990102431,0.9035354809920806
ENSG00000114541,0.47495507317464103,2.682308978984744,4.04049628780612,8.626519580470509e-5,2.1883363811793296e-4,0.7249661363522106
ENSG00000164587,-0.29588725648019043,9.686352588108964,-4.040446526026569,8.62816372682623e-5,2.1883363811793296e-4,0.41108611205929435
ENSG00000162664,-0.5484984163512991,2.066623694715806,-4.040444662247311,8.62822531254712e-5,2.1883363811793296e-4,0.8880695262394704
ENSG00000232973,0.6231228036994152,0.8563394280682194,4.040220498567554,8.6356355180216e-5,2.189923378228335e-4,1.0239152541678154
ENSG00000261779,0.6743707647380331,-0.3769869601079327,4.039204253309308,8.66930592869962e-5,2.1979256050035336e-4,1.180831830030999
ENSG00000158292,-0.6045728072250811,1.9728705528922836,-4.039198242867348,8.669505439973927e-5,2.1979256050035336e-4,0.9004960162128528
ENSG00000142188,-0.2245606832200311,4.745411110653633,-4.038921658602927,8.678691151629404e-5,2.1999607598298265e-4,0.4422098927464724
ENSG00000224097,-1.0726333752653945,-2.573624883009592,-4.03851775706498,8.69212192202798e-5,2.2030713075393577e-4,1.284013702360613
ENSG00000011258,-0.4961534989164895,2.945586773230418,-4.038219244740185,8.70206097695283e-5,2.2052961467143703e-4,0.7158231240230855
ENSG00000115998,-0.22110534367233692,3.2759314785257256,-4.037667779699437,8.720450706154857e-5,2.2096616957404663e-4,0.641684658598356
ENSG00000131473,-0.2617541243003991,5.830351975229917,-4.0362834786848625,8.766776632566272e-5,2.2211038463247133e-4,0.3525939220116143
ENSG00000234742,-0.5025164960941918,0.8358848237084007,-4.036241596370132,8.76818188768908e-5,2.2211636006237183e-4,1.0628088021925777
ENSG00000108465,0.26289707031702036,8.09249618179823,4.035158319672857,8.804603286666697e-5,2.2300924766895217e-4,0.3564323535972491
ENSG00000228409,-0.3482217153908045,1.852783090539428,-4.03502917139101,8.808955068865382e-5,2.230897234373721e-4,0.8789851869475358
ENSG00000183814,-1.0974143973780022,-1.4226982525243128,-4.0349415641662105,8.811908251688204e-5,2.2310884881961666e-4,1.2663237936108311
ENSG00000112200,-0.27515039620362325,3.5655760160097465,-4.034937077708296,8.8120595127133e-5,2.2310884881961666e-4,0.5879137714963729
