gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000140807,-1.210660003947943,0.26169550837573263,-6.490671541357797,1.2751245301978034e-9,8.165783994125786e-9,11.618970306540273
ENSG00000128040,-1.4973565822320873,-1.0872169882619231,-6.490472493686294,1.276429784604646e-9,8.170632276618097e-9,11.42711732068079
ENSG00000204580,-0.7688937455772162,2.6440964296826697,-6.490424919043851,1.2767419499316896e-9,8.170632276618097e-9,11.550716775902814
ENSG00000171476,-0.9263615928941191,4.1068695646349145,-6.489334058670995,1.2839203909798378e-9,8.212764482584294e-9,11.379293694139964
ENSG00000148303,-0.37036081415882194,9.96972035215715,-6.489293159994061,1.284190297634798e-9,8.212764482584294e-9,11.264500162932798
ENSG00000105472,0.876486702318799,2.701003802924301,6.488797634223913,1.2874649126390395e-9,8.230935224054498e-9,11.482764496673667
ENSG00000157077,-1.3391427454647549,-0.3014463213602288,-6.488699505139948,1.2881143601847934e-9,8.232316338273877e-9,11.52825816770445
ENSG00000197301,1.915201167422941,-2.6078267612569506,6.488493033424228,1.289481905335748e-9,8.238284328942885e-9,11.202521897512893
ENSG00000223749,1.3412659927098969,0.17072612483491406,6.48665286944493,1.3017333781795266e-9,8.31140821973087e-9,11.624395388619185
ENSG00000188938,0.3163719786546615,4.562397390590849,6.486642514057013,1.3018026457670496e-9,8.31140821973087e-9,11.27857169238171
ENSG00000118217,0.4843141953021437,5.651210176028405,6.486532948393772,1.3025357571077935e-9,8.313294412132201e-9,11.204725426834342
ENSG00000139613,-0.4534194477964304,5.999366974926225,-6.486444142917926,1.3031302589169269e-9,8.314294974090732e-9,11.204392057069462
ENSG00000152454,-0.9735058736165165,1.391263395187349,-6.484129465066628,1.3187202992476003e-9,8.410937999969416e-9,11.611812884869385
ENSG00000105373,-0.5279868788436914,9.244588971015968,-6.483271967310864,1.3245423041123544e-9,8.445235489865747e-9,11.217236796576893
ENSG00000171467,-0.5582334367973427,4.255453707390612,-6.482699230209638,1.3284450100170184e-9,8.467276684652097e-9,11.315241028880262
ENSG00000151746,-0.8105706605652767,0.9471921200408066,-6.479102015720866,1.3532171061285027e-9,8.622276321303181e-9,11.59164840240933
ENSG00000070269,0.5164953098677416,4.085342613366206,6.474520566537736,1.3854265958783929e-9,8.824544856510462e-9,11.256839072124933
ENSG00000188171,-1.1201658793773397,-0.1618496181679189,-6.474108525157675,1.3883601499173115e-9,8.840265735008185e-9,11.50705746843124
ENSG00000077044,-0.35890396562740445,7.0761218688134315,-6.473903175767384,1.3898244304823629e-9,8.846623737460456e-9,11.129484958083179
ENSG00000234741,-0.5570834450571276,5.926224973928619,-6.472301967390431,1.4012944127220411e-9,8.916645251337503e-9,11.135360706350419
ENSG00000165131,1.2007280999499477,0.9045929121591684,6.47181413200184,1.4048074266084809e-9,8.936005445747316e-9,11.551456930023004
ENSG00000128011,0.6861609137864457,5.348003899893398,6.47000154837906,1.4179363912849757e-9,9.016499436246009e-9,11.133270144559415
ENSG00000198218,-0.3841838431845215,5.90161999728765,-6.469644066385247,1.4205399439523102e-9,9.03003202658306e-9,11.121898073323187
ENSG00000172005,-0.945423104243325,5.229283045785879,-6.467409356580381,1.4369224241309766e-9,9.131115598509124e-9,11.15627832856976
ENSG00000259436,-0.6949705700732847,2.6244162219030165,-6.46731545332027,1.437614879156711e-9,9.132460540034304e-9,11.421796462738874
ENSG00000180573,0.7333625431687976,7.214313908187196,6.4671993577337155,1.4384714375682887e-9,9.134846701829515e-9,11.0993710607295
ENSG00000064490,0.6144380245674297,6.177081053396477,6.466281083127696,1.445264238838921e-9,9.174916093752162e-9,11.088648525539263
ENSG00000137822,-0.47646509963262496,3.0810673112114317,-6.464004231071329,1.4622434610328547e-9,9.279603173691294e-9,11.35461997379498
ENSG00000172071,-1.1869703353782048,2.458270058135946,-6.463472142464745,1.4662396442769758e-9,9.300421313450796e-9,11.453606927864449
ENSG00000070882,-0.6204359165216378,3.426757500770529,-6.4634371000689885,1.4665032027895722e-9,9.300421313450796e-9,11.315041917138139
ENSG00000198521,-0.630296029722569,1.7647554174235434,-6.463120435463088,1.4688869956962907e-9,9.312429771780823e-9,11.484338535267307
ENSG00000106144,-0.3074770402356206,5.438387184861727,-6.4623299944574395,1.4748539506271844e-9,9.34713911852277e-9,11.103843477063343
ENSG00000081665,-0.41490353566851246,4.006705682749212,-6.462161202967458,1.476131228608917e-9,9.352113594462232e-9,11.229639921275723
ENSG00000125962,-0.958319273077662,1.2255431650645932,-6.461581362452618,1.4805272972394667e-9,9.376121804851121e-9,11.50422448638345
ENSG00000226380,0.7424272453593939,2.254443332262667,6.461531235511838,1.4809079401154766e-9,9.376121804851121e-9,11.413106011659412
ENSG00000062282,0.7492394766343011,8.004823529642595,6.461422792332276,1.4817317416927725e-9,9.378211496738593e-9,11.084949838269372
ENSG00000095002,-0.9522072159219346,2.081505326344507,-6.4599939571990035,1.4926282895663366e-9,9.444031223192204e-9,11.459460490720936
ENSG00000186416,-0.5659188894788811,2.387861525180733,-6.457941795427678,1.5084165992995716e-9,9.540747548150537e-9,11.402660919841818
ENSG00000126246,0.9063352256192099,3.949735980827489,6.457340259110116,1.513075602892858e-9,9.567029960501646e-9,11.173824647848608
ENSG00000110203,1.6713674758015005,5.633969088769648,6.454545822803324,1.534905457815069e-9,9.699618186398057e-9,11.044808491976488
ENSG00000214046,0.3540638302254191,4.590343883877743,6.454500909187134,1.5352588384123146e-9,9.699618186398057e-9,11.107503565257772
